GKZ,Name_gemeinde,HArzt_access,NotfallA_access
14524120,"Hohenstein-Ernstthal, Stadt",2.54,13.92
14524130,"Kirchberg, Stadt",3.99,9.59
14524140,Langenbernsdorf,6.1,10.31
14524150,Langenweißbach,4.28,7.08
14524160,"Lichtenstein/Sa., Stadt",2.16,4.26
14524170,Lichtentanne,2.51,10.9
14524180,"Limbach-Oberfrohna, Stadt",3.06,10.87
14524190,"Meerane, Stadt",2.52,15.1
14524200,Mülsen,3.85,10.82
14524210,Neukirchen/Pleiße,4.61,10.96
14524220,Niederfrohna,2.43,10.54
14524230,"Oberlungwitz, Stadt",2.25,12.24
14524240,Oberwiera,2.83,14.94
14524250,Reinsdorf,3.35,13.39
14524260,Remse,2.54,11.23
14524270,Schönberg,6.55,16.15
14524280,St. Egidien,3.4,10.41
14524290,"Waldenburg, Stadt",4.05,17.12
14524300,"Werdau, Stadt",2.74,6.52
14524310,"Wildenfels, Stadt",2.68,9.86
14524320,"Wilkau-Haßlau, Stadt",3.34,13.91
14524330,"Zwickau, Stadt",2.56,8.49
14612000,"Dresden, Stadt",1.97,10.36
14625010,Arnsdorf,3.66,4.36
14625020,"Bautzen / Budyšin, Stadt",2.73,7.22
14625030,"Bernsdorf, Stadt",2.59,19.93
14625040,"Bischofswerda, Stadt",2.92,6.08
14625060,Burkau,3.52,11.51
14625080,Crostwitz / Chrós?icy,2.66,14.63
14625090,Cunewalde,2.36,19.24
14625100,Demitz-Thumitz,3.33,8.52
14625110,Doberschau-Gaußig / Dobruša-Huska,3.59,12.58
14625120,Elsterheide / Halštrowska Hola,6.08,13.32
14625130,"Elstra, Stadt",3.43,10.09
14625140,Frankenthal,5.85,10.18
14625150,Göda / Hod?ij,5.15,13.07
14625160,Großdubrau / Wulka Dubrawa,4.85,17.3
14625170,Großharthau,3.41,8.99
14625180,Großnaundorf,1.72,24.82
14625190,Großpostwitz/O.L. / Budestecy,4.64,12.57
14625200,"Großröhrsdorf, Stadt",2.68,12.59
14625220,Haselbachtal,3.95,16.03
14625230,Hochkirch / Bukecy,4.01,17.6
14625240,"Hoyerswerda / Wojerecy, Stadt",4.1,8.43
14625250,"Kamenz / Kamjenc, Stadt",3.72,8.17
14625270,"Königsbrück, Stadt",3.32,24.09
14625280,Königswartha / Rakecy,2.87,22.83
14625290,Kubschütz / Kubšicy,4.34,11.2
14625300,Laußnitz,1.99,26.31
14625310,"Lauta, Stadt",2.77,17.09
14625320,Lichtenberg,2.17,18.97
14625330,Lohsa / ?az,5.46,19.44
14625340,Malschwitz / Malešecy,6.14,18.51
14625350,Nebelschütz / Njebjel?icy,6.04,7.06
14625360,Neschwitz / Njeswa?id?o,4.16,18.45
14625370,Neukirch,5.7,20.56
14625380,Neukirch/Lausitz,2.42,17.45
14625390,Obergurig / Hornja Hórka,2.34,11.02
14625410,Ohorn,4.65,16.01
14625420,Oßling,4.77,17.82
14625430,Ottendorf-Okrilla,2.99,17.33
14625440,Panschwitz-Kuckau / Pan?icy-Kukow,3.03,10.97
14625450,"Pulsnitz, Stadt",2.28,18.31
14625460,Puschwitz / Bóšicy,5.26,19.41
14625470,Räckelwitz / Worklecy,5.17,12.45
14625480,"Radeberg, Stadt",1.93,12.17
14625490,Radibor / Radwor,4.23,18.06
14625500,Ralbitz-Rosenthal / Ralbicy-Róžant,4.4,15.63
14625510,Rammenau,7.81,9.47
14625525,"Schirgiswalde-Kirschau, Stadt",2.5,19.73
14625530,Schmölln-Putzkau,2.5,9.9
14625550,Schwepnitz,5.22,22.12
14625560,Sohland a. d. Spree,2.87,21.68
14625570,Spreetal / Sprjewiny Do?,6.38,18.75
14625580,Steina,3.5,17.23
14625590,Steinigtwolmsdorf,3.51,19.05
14625600,Wachau,4.42,17.42
14625610,"Weißenberg / Wóspork, Stadt",5.77,18.72
14625630,"Wilthen, Stadt",2.37,17.99
14625640,"Wittichenau / Kulow, Stadt",4.89,15.56
14626010,"Bad Muskau / Mužakow, Stadt",3.95,14.09
14626020,Beiersdorf,2.29,18.45
14626030,"Bernstadt a. d. Eigen, Stadt",3.88,22.62
14626050,Bertsdorf-Hörnitz,5.11,13.01
14626060,Boxberg/O.L. / Hamor,10.88,23.35
14626070,Dürrhennersdorf,2.82,10.73
14626085,"Ebersbach-Neugersdorf, Stadt",2.25,6.83
14626100,Gablenz / Jab?o?c,6.89,9.82
14626110,"Görlitz, Stadt",2.3,6.99
14626120,Groß Düben / D??win,3.96,12.84
14626140,Großschönau,2.31,20.84
14626150,Großschweidnitz,6.26,15.16
14626160,Hähnichen,11.29,14.61
14626170,Hainewalde,2.83,15.47
14626180,"Herrnhut, Stadt",2.93,18.06
14626190,Hohendubrau / Wysoka Dubrawa,6.91,19.55
14626200,Horka,3.68,10.77
14626210,"Jonsdorf, Kurort",2.53,16.83
14626230,Kodersdorf,9.41,12.61
14626240,Königshain,2.86,10.88
14626245,Kottmar,4.39,13.94
14626250,Krauschwitz i.d. O.L. / Krušwica,6.93,13.57
14626260,Kreba-Neudorf / Chrjebja-Nowa Wjes,13.54,20.66
14626270,Lawalde,4.27,18.92
14626280,Leutersdorf,2.46,16.1
14626290,"Löbau, Stadt",3.63,21.14
14626300,Markersdorf,3.46,11.74
14626310,Mittelherwigsdorf,3.54,8.26
14626320,Mücka / Mikow,6.16,16.78
14626330,Neißeaue,7.71,15.21
14626350,"Neusalza-Spremberg, Stadt",3.54,10.25
14626370,"Niesky, Stadt",4.25,7.09
14626390,Oderwitz,2.08,15.92
14626400,Olbersdorf,1.98,9.13
14626410,Oppach,3.44,16.61
14626420,"Ostritz, Stadt",2.66,19.51
14626430,Oybin,8.09,15.22
14626440,Quitzdorf am See,9.06,11.6
14626450,"Reichenbach/O.L., Stadt",4.19,16.47
14626460,Rietschen / R??icy,4.26,18.17
14626470,Rosenbach,4.36,22.63
14626480,"Rothenburg/O.L., Stadt",6.01,7.27
14626490,Schleife / Slepo,3.2,16.6
14626500,Schönau-Berzdorf a. d. Eigen,3.5,19.97
14626510,Schönbach,1.79,13.57
14626520,Schöpstal,4.42,7.68
14626530,"Seifhennersdorf, Stadt",2.7,16.87
14626560,Trebendorf / Trjebin,6.55,16.26
14626570,Vierkirchen,9.12,17.98
14626580,Waldhufen,9.91,12.35
14626590,Weißkeißel / Wuskid?,5.62,10.88
14626600,"Weißwasser/O.L., Stadt / B??a Woda",2.45,4.38
14626610,"Zittau, Stadt",3.1,8.32
14627010,"Coswig, Stadt",2.65,21.56
14627020,Diera-Zehren,7.08,32.35
14627030,Ebersbach,4.92,25.98
14627040,Glaubitz,1.98,24.55
14627050,"Gröditz, Stadt",3.16,17.44
14627060,"Großenhain, Stadt",4.3,22.17
14627070,Hirschstein,4.69,22.67
14627080,Käbschütztal,6.72,27.88
14627100,Klipphausen,5.58,22.59
14627110,Lampertswalde,6.17,26.6
14627130,"Lommatzsch, Stadt",5.33,20.41
14627140,"Meißen, Stadt",2.59,30.32
14627150,Moritzburg,2.88,15.51
14627170,Niederau,4.9,28.67
14627180,"Nossen, Stadt",5.12,18.44
14627190,Nünchritz,2.86,30.41
14627200,Priestewitz,4.17,30.58
14627210,"Radebeul, Stadt",2.59,11.69
14627220,"Radeburg, Stadt",4.82,17.63
14627230,"Riesa, Stadt",2.4,17.34
14627240,Röderaue,4.95,15.33
14627250,Schönfeld,3.58,24.79
14627260,Stauchitz,4.03,14.03
14627270,"Strehla, Stadt",3.09,18.07
14627290,Thiendorf,9.05,26.39
14627310,Weinböhla,2.84,22.8
14627340,Wülknitz,2.1,22.6
14627360,Zeithain,4.6,23.36
14628010,"Altenberg, Stadt",6.3,28.02
14628020,"Bad Gottleuba-Berggießhübel, Stadt",6.85,19.66
14628030,"Bad Schandau, Stadt",4.89,23.69
14628040,Bahretal,4.7,18.78
14628050,Bannewitz,2.89,13.39
14628060,"Dippoldiswalde, Stadt",4.58,10.02
14628070,Dohma,5.08,11.47
14628080,"Dohna, Stadt",2.99,14.79
14628090,Dorfhain,3.12,17.29
14628100,Dürrröhrsdorf-Dittersbach,4.01,14.58
14628110,"Freital, Stadt",2.3,7.58
14628130,"Glashütte, Stadt",4.36,16.41
14628140,Gohrisch,3.95,21.66
14628150,Hartmannsdorf-Reichenau,6.5,23.11
14628160,"Heidenau, Stadt",2.41,13.48
14628170,Hermsdorf/Erzgeb.,13.62,29.46
14628190,"Hohnstein, Stadt",8.29,16.49
14628205,Klingenberg,3.46,16.93
14628210,"Königstein/Sächs. Schw., Stadt",4.44,18.05
14628220,Kreischa,3.94,16.95
14628230,"Liebstadt, Stadt",6.7,22.68
14628240,Lohmen,2.81,15.31
14628250,Müglitztal,6.91,17.57
14628260,"Neustadt in Sachsen, Stadt",4.73,11.19
14628270,"Pirna, Stadt",2.92,9.39
14628300,"Rabenau, Stadt",2.67,9.46
14628310,"Rathen, Kurort",3.35,20.76
14628320,Rathmannsdorf,3.99,19.77
14628330,Reinhardtsdorf-Schöna,6.31,30.69
14628340,Rosenthal-Bielatal,13.02,17.45
14628360,"Sebnitz, Stadt",4.0,10.2
14628370,"Stadt Wehlen, Stadt",9.98,17.75
14628380,"Stolpen, Stadt",4.69,13.1
14628390,Struppen,3.68,9.59
14628400,"Tharandt, Stadt",3.59,13.32
14628410,"Wilsdruff, Stadt",4.12,17.56
14713000,"Leipzig, Stadt",1.79,9.35
14729010,"Bad Lausick, Stadt",3.7,16.98
14729020,Belgershain,3.06,16.62
14729030,Bennewitz,3.73,9.28
14729040,"Böhlen, Stadt",2.28,12.24
14729050,"Borna, Stadt",2.96,7.32
14729060,Borsdorf,2.28,18.4
14729070,"Brandis, Stadt",2.46,17.59
14729080,"Colditz, Stadt",4.56,13.49
14729100,Elstertrebnitz,4.29,15.97
14729140,"Frohburg, Stadt",5.3,17.42
14729150,"Geithain, Stadt",5.78,19.14
14729160,"Grimma, Stadt",4.55,9.63
14729170,"Groitzsch, Stadt",3.63,16.2
14729190,Großpösna,4.31,12.76
14729220,"Kitzscher, Stadt",3.27,10.81
14729245,Lossatal,5.03,13.08
14729250,Machern,3.87,13.5
14729260,"Markkleeberg, Stadt",2.36,8.24
14729270,"Markranstädt, Stadt",2.95,16.83
14729300,"Naunhof, Stadt",3.56,15.69
14729320,Neukieritzsch,3.03,11.51
14729330,Otterwisch,2.06,14.79
14729340,Parthenstein,4.13,11.56
14729350,"Pegau, Stadt",2.53,14.4
14729360,"Regis-Breitingen, Stadt",1.96,15.3
14729370,"Rötha, Stadt",3.5,13.66
14729380,Thallwitz,2.95,9.35
14729400,"Trebsen/Mulde, Stadt",4.33,11.22
14729410,"Wurzen, Stadt",2.81,7.84
14729430,"Zwenkau, Stadt",2.41,5.7
14730010,Arzberg,4.92,19.34
14730020,"Bad Düben, Stadt",3.16,4.69
14730030,Beilrode,3.52,14.05
14730045,"Belgern-Schildau, Stadt",7.54,20.3
14730050,Cavertitz,5.99,19.25
14730060,"Dahlen, Stadt",5.1,16.93
14730070,"Delitzsch, Stadt",3.0,5.68
14730080,Doberschütz,5.01,12.49
14730090,"Dommitzsch, Stadt",4.12,15.37
14730100,Dreiheide,5.38,10.01
14730110,"Eilenburg, Stadt",2.57,5.77
14730120,Elsnig,5.64,9.23
14730140,Jesewitz,4.26,10.15
14730150,Krostitz,4.6,13.84
14730160,Laußig,4.6,11.39
14730170,Liebschützberg,6.54,11.87
14730180,Löbnitz,3.58,13.26
14730190,Mockrehna,4.73,15.01
14730200,"Mügeln, Stadt",4.04,12.87
14730210,Naundorf,4.56,10.27
14730230,"Oschatz, Stadt",3.02,6.37
14730250,Rackwitz,2.48,12.79
14730270,"Schkeuditz, Stadt",2.53,7.87
14730280,Schönwölkau,4.38,14.24
14730300,"Taucha, Stadt",2.73,17.52
14730310,"Torgau, Stadt",4.28,7.5
14730320,Trossin,9.87,22.62
14730330,Wermsdorf,5.67,7.87
14730340,Wiedemar,7.16,13.07
14730360,Zschepplin,6.02,10.49
15001000,"Dessau-Roßlau, Stadt",2.65,9.01
15002000,"Halle (Saale), Stadt",1.92,6.07
15003000,"Magdeburg, Landeshauptstadt",1.9,8.38
15081026,"Apenburg-Winterfeld, Flecken",5.51,19.77
15081030,"Arendsee (Altmark), Stadt",9.6,24.03
15081045,Beetzendorf,6.64,27.26
15081095,Dähre,10.67,23.22
15081105,"Diesdorf, Flecken",7.34,17.26
15081135,"Gardelegen, Hansestadt",6.13,13.38
15081225,Jübar,11.51,20.92
15081240,"Kalbe (Milde), Stadt",7.0,24.82
15081280,"Klötze, Stadt",6.06,29.57
15081290,Kuhfelde,10.32,14.53
15081440,Rohrberg,5.54,23.48
15081455,"Salzwedel, Hansestadt",6.03,10.68
15081545,Wallstawe,14.89,21.81
15082005,"Aken (Elbe), Stadt",2.33,16.89
15082015,"Bitterfeld-Wolfen, Stadt",2.51,10.67
15082180,"Köthen (Anhalt), Stadt",3.18,6.09
15082241,Muldestausee,2.52,13.33
15082256,Osternienburger Land,4.05,13.31
15082301,"Raguhn-Jeßnitz, Stadt",3.3,17.6
15082340,"Sandersdorf-Brehna, Stadt",2.43,14.35
15082377,"Südliches Anhalt, Stadt",4.01,15.04
15082430,"Zerbst/Anhalt, Stadt",5.47,11.08
15082440,"Zörbig, Stadt",4.65,20.57
15083020,Altenhausen,5.12,12.58
15083025,Am Großen Bruch,6.21,17.07
15083030,Angern,8.11,30.34
15083035,Ausleben,1.5,13.43
15083040,Barleben,2.42,10.34
15083060,Beendorf,1.34,10.48
15083115,Bülstringen,7.84,10.21
15083120,Burgstall,5.79,28.71
15083125,Calvörde,7.25,19.96
15083130,Colbitz,3.94,21.97
15083190,Eilsleben,4.5,19.27
15083205,Erxleben,3.82,15.82
15083230,Flechtingen,3.68,18.94
15083245,"Gröningen, Stadt",4.29,16.19
15083270,"Haldensleben, Stadt",2.79,6.89
15083275,Harbke,1.27,9.81
15083298,Hohe Börde,2.68,12.78
15083320,Hötensleben,2.37,20.68
15083323,Ingersleben,6.28,12.6
15083355,"Kroppenstedt, Stadt",1.97,21.14
15083361,Loitsche-Heinrichsberg,3.41,21.95
15083390,Niedere Börde,6.75,14.57
15083411,"Oebisfelde-Weferlingen, Stadt",5.66,23.63
15083415,"Oschersleben (Bode), Stadt",3.15,12.56
15083440,Rogätz,2.08,20.28
15083485,Sommersdorf,7.44,14.82
15083490,Sülzetal,2.58,15.67
15083505,Ummendorf,3.14,17.74
15083515,Völpke,1.5,18.66
15083531,"Wanzleben-Börde, Stadt",2.14,19.35
15083535,Wefensleben,3.06,13.64
15083557,Westheide,5.24,13.23
15083565,"Wolmirstedt, Stadt",3.0,16.68
15083580,Zielitz,1.84,20.35
15084012,An der Poststraße,7.51,23.91
15084013,Meineweh,6.7,17.52
15084015,"Bad Bibra, Stadt",3.86,23.6
15084025,Balgstädt,7.0,17.04
15084115,Droyßig,1.97,18.49
15084125,"Eckartsberga, Stadt",3.41,18.79
15084130,Elsteraue,4.38,13.2
15084132,Finne,3.76,29.16
15084133,Finneland,5.29,29.66
15084135,"Freyburg (Unstrut), Stadt",3.25,14.06
15084150,Gleina,6.76,16.93
15084170,Goseck,7.74,14.47
15084207,Gutenborn,6.73,10.59
15084235,"Hohenmölsen, Stadt",2.44,15.01
15084246,Kaiserpfalz,5.06,24.62
15084250,Karsdorf,2.09,14.79
15084275,Kretzschau,5.17,14.95
15084282,Lanitz-Hassel-Tal,7.65,20.73
15084285,"Laucha an der Unstrut, Stadt",3.1,18.93
15084315,"Lützen, Stadt",6.01,17.48
15084335,Mertendorf,4.57,15.87
15084341,Molauer Land,5.72,17.45
15084355,"Naumburg (Saale), Stadt",3.74,11.04
15084360,"Nebra (Unstrut), Stadt",2.49,14.99
15084375,"Osterfeld, Stadt",6.64,17.64
15084442,Schnaudertal,5.52,9.62
15084445,Schönburg,4.82,8.52
15084470,"Stößen, Stadt",4.05,11.82
15084490,"Teuchern, Stadt",4.25,14.58
15084550,"Weißenfels, Stadt",2.39,8.23
15084560,Wethau,5.26,9.78
15084565,Wetterzeube,4.9,18.23
15084590,"Zeitz, Stadt",2.02,9.28
15085040,"Ballenstedt, Stadt",2.73,16.22
15085055,"Blankenburg (Harz), Stadt",3.14,17.75
15085090,Ditfurt,10.12,11.16
15085110,"Falkenstein/Harz, Stadt",3.64,22.88
15085125,Groß Quenstedt,1.22,8.44
15085135,"Halberstadt, Stadt",2.48,7.35
15085140,Harsleben,1.6,8.99
15085145,"Harzgerode, Stadt",6.04,30.23
15085160,Hedersleben,1.52,15.29
15085185,Huy,2.91,21.49
15085190,"Ilsenburg (Harz), Stadt",3.38,9.46
15085227,Nordharz,5.4,12.77
15085228,"Oberharz am Brocken, Stadt",3.42,24.9
15085230,"Osterwieck, Stadt",4.34,21.87
15085235,"Quedlinburg, Welterbestadt",2.64,8.8
15085285,"Schwanebeck, Stadt",1.95,13.73
15085287,Selke-Aue,4.48,16.87
15085330,"Thale, Stadt",3.53,18.63
15085365,"Wegeleben, Stadt",2.53,16.08
15085370,"Wernigerode, Stadt",2.34,6.71
15086005,Biederitz,2.29,14.59
15086015,"Burg, Stadt",5.32,9.44
15086035,Elbe-Parey,4.17,19.79
15086040,"Genthin, Stadt",4.44,26.1
15086055,"Gommern, Stadt",4.62,11.47
15086080,"Jerichow, Stadt",9.26,19.53
15086140,"Möckern, Stadt",9.14,22.76
15086145,Möser,4.08,14.61
15087010,Ahlsdorf,2.11,13.32
15087015,"Allstedt, Stadt",5.39,12.26
15087031,"Arnstein, Stadt",4.29,13.07
15087045,Benndorf,1.6,12.88
15087055,Berga,2.17,19.32
15087070,Blankenheim,2.25,12.88
15087075,Bornstedt,1.91,14.21
15087101,Brücken-Hackpfüffel,1.74,14.37
15087125,Edersleben,3.78,10.73
15087130,"Eisleben, Lutherstadt",3.66,9.36
15087165,"Gerbstedt, Stadt",3.36,18.35
15087205,Helbra,1.73,10.89
15087210,Hergisdorf,5.28,15.68
15087220,"Hettstedt, Stadt",2.58,6.61
15087250,"Kelbra (Kyffhäuser), Stadt",1.69,17.21
15087260,Klostermansfeld,1.66,12.98
15087275,"Mansfeld, Stadt",5.08,17.68
15087370,"Sangerhausen, Stadt",2.84,11.04
15087386,Seegebiet Mansfelder Land,4.6,16.8
15087412,Südharz,5.56,23.24
15087440,Wallhausen,3.33,11.51
15087470,Wimmelburg,3.91,14.97
15088020,"Bad Dürrenberg, Solestadt",2.39,17.94
15088025,"Bad Lauchstädt, Goethestadt",2.88,14.82
15088030,Barnstädt,1.64,5.64
15088065,"Braunsbedra, Stadt",3.08,17.95
15088100,Farnstädt,2.21,14.87
15088150,Kabelsketal,3.27,12.57
15088195,"Landsberg, Stadt",3.55,15.26
15088205,"Leuna, Stadt",4.86,13.6
15088216,"Wettin-Löbejün, Stadt",3.58,20.69
15088220,"Merseburg, Stadt",2.54,6.97
15088235,"Mücheln (Geiseltal), Stadt",4.29,22.32
15088250,Nemsdorf-Göhrendorf,4.98,8.15
15088265,Obhausen,6.3,9.96
15088295,Petersberg,4.26,16.81
15088305,"Querfurt, Stadt",5.06,9.38
15088319,Salzatal,4.25,14.01
15088330,Schkopau,4.53,11.2
15088340,"Schraplau, Stadt",2.04,13.47
15088355,Steigra,4.38,12.73
15088365,Teutschenthal,2.1,13.74
15089005,"Alsleben (Saale), Stadt",2.24,19.93
15089015,"Aschersleben, Stadt",4.81,20.38
15089026,"Barby, Stadt",5.75,16.36
15089030,"Bernburg (Saale), Stadt",3.44,8.4
15089041,Bördeaue,6.53,24.94
15089042,Bördeland,2.46,14.01
15089043,Börde-Hakel,4.72,25.74
15089045,Borne,1.46,22.42
15089055,"Calbe (Saale), Stadt",2.13,4.42
15089075,"Egeln, Stadt",3.28,23.11
15089130,Giersleben,2.04,21.68
15089165,"Güsten, Stadt",2.55,19.9
15089175,"Hecklingen, Stadt",2.66,27.89
15089185,Ilberstedt,2.01,15.39
15089195,"Könnern, Stadt",4.74,18.59
15089235,"Nienburg (Saale), Stadt",5.76,12.25
15089245,Plötzkau,4.71,18.47
15089305,"Schönebeck (Elbe), Stadt",1.9,14.93
15089307,"Seeland, Stadt",2.04,17.06
15089310,"Staßfurt, Stadt",2.97,17.78
15089365,Wolmirsleben,1.58,23.36
15090003,Aland,12.18,14.66
15090007,Altmärkische Höhe,14.41,17.27
15090008,Altmärkische Wische,9.26,17.57
15090010,"Arneburg, Stadt",2.26,17.43
15090070,"Bismark (Altmark), Stadt",8.99,22.86
15090135,Eichstedt (Altmark),10.26,14.8
15090180,Goldbeck,4.21,20.78
15090220,Hassel,8.67,11.51
15090225,"Havelberg, Hansestadt",5.82,10.99
15090245,Hohenberg-Krusemark,8.96,22.26
15090270,Iden,5.61,24.11
15090285,Kamern,11.22,14.26
15090310,Klietz,3.3,20.27
15090415,"Osterburg (Altmark), Hansestadt",7.1,18.64
15090435,Rochau,3.51,17.29
15090445,"Sandau (Elbe), Stadt",4.38,6.55
15090485,Schollene,4.96,24.34
15090500,Schönhausen (Elbe),3.06,15.97
15090520,"Seehausen (Altmark), Hansestadt",7.73,9.02
15090535,"Stendal, Hansestadt",4.2,9.03
15090546,"Tangerhütte, Stadt",5.6,28.09
15090550,"Tangermünde, Stadt",3.85,15.14
15090610,"Werben (Elbe), Hansestadt",6.56,25.79
15090631,Wust-Fischbeck,11.11,12.16
15090635,Zehrental,14.82,21.32
15091010,"Annaburg, Stadt",7.44,26.41
15091020,"Bad Schmiedeberg, Stadt",3.98,20.92
15091060,"Coswig (Anhalt), Stadt",6.66,23.45
15091110,"Gräfenhainichen, Stadt",4.6,20.68
15091145,"Jessen (Elster), Stadt",5.5,31.03
15091160,"Kemberg, Stadt",5.82,19.21
15091241,"Oranienbaum-Wörlitz, Stadt",3.37,20.74
15091375,"Wittenberg, Lutherstadt",3.32,10.47
15091391,"Zahna-Elster, Stadt",2.88,17.68
16051000,"Erfurt, Stadt",2.98,9.19
16052000,"Gera, Stadt",3.33,11.4
16053000,"Jena, Stadt",2.44,12.09
16054000,"Suhl, Stadt",2.54,10.05
16055000,"Weimar, Stadt",2.42,20.43
16061001,Arenshausen,2.42,18.72
16061002,Asbach-Sickenberg,6.83,21.52
16061003,Berlingerode,3.32,12.43
16061007,Birkenfelde,9.2,17.07
16061012,Bodenrode-Westhausen,6.76,6.73
16061014,Bornhagen,7.74,15.85
16061015,Brehme,1.23,11.12
16061017,Breitenworbis,3.63,10.87
16061018,Büttstedt,3.44,18.58
16061019,Buhla,5.11,10.82
16061021,Burgwalde,5.88,12.53
16061023,Dieterode,8.0,15.37
16061024,Dietzenrode/Vatterode,5.42,17.8
16061026,Ecklingerode,5.1,7.25
16061027,Effelder,1.12,22.23
16061028,Eichstruth,5.8,17.34
16061031,Ferna,5.3,7.35
16061032,Freienhagen,11.15,14.62
16061033,Fretterode,7.34,20.04
16061034,Geisleden,1.43,7.37
16061035,Geismar,4.8,18.2
16061036,Gerbershausen,8.24,20.69
16061037,Gernrode,1.33,7.17
16061039,Glasehausen,4.7,16.0
16061041,Großbartloff,1.38,23.27
16061044,Haynrode,0.92,10.02
16061045,"Heilbad Heiligenstadt, Stadt",2.41,5.37
16061047,Heuthen,6.12,12.96
16061048,Hohengandern,2.54,15.92
16061049,Hohes Kreuz,6.26,9.6
16061056,Kella,9.34,11.54
16061057,Kirchgandern,3.38,16.85
16061058,Kirchworbis,1.78,6.29
16061062,Krombach,9.54,16.44
16061063,Küllstedt,1.18,18.58
16061065,Lenterode,3.1,10.91
16061066,Lindewerra,10.09,17.65
16061067,Lutter,8.47,14.3
16061068,Mackenrode,4.3,17.17
16061069,Marth,5.52,13.11
16061074,Niederorschel,4.93,9.0
16061075,Pfaffschwende,9.35,15.18
16061076,Reinholterode,3.83,13.69
16061077,Röhrig,4.73,13.55
16061078,Rohrberg,7.18,19.59
16061082,Rustenfelde,6.98,16.49
16061083,Schachtebich,7.58,12.04
16061084,Schönhagen,11.4,19.06
16061085,Schwobfeld,9.45,18.93
16061086,Sickerode,6.2,18.28
16061089,Steinbach,9.24,12.28
16061091,Steinheuterode,7.04,12.95
16061094,Tastungen,5.45,9.03
16061096,Thalwenden,4.59,12.2
16061097,Uder,1.47,9.18
16061098,Volkerode,9.58,17.4
16061101,Wachstedt,3.83,14.75
16061102,Wahlhausen,3.86,19.17
16061103,Wehnde,5.86,11.08
16061105,Wiesenfeld,8.71,18.92
16061107,Wingerode,9.03,10.54
16061111,Wüstheuterode,1.05,13.36
16061113,Schimberg,3.4,17.1
16061114,Teistungen,2.67,12.41
16061115,"Leinefelde-Worbis, Stadt",2.92,7.39
16061116,Am Ohmberg,4.14,14.41
16061117,Sonnenstein,4.75,16.48
16061118,"Dingelstädt, Stadt",3.09,15.21
16062005,"Ellrich, Stadt",4.59,21.02
16062008,Görsbach,1.41,16.62
16062009,Großlohra,10.03,12.34
16062024,Kehmstedt,5.52,9.04
16062026,Kleinfurra,4.37,13.3
16062033,Lipprechterode,4.16,5.21
16062037,Niedergebra,6.45,7.67
16062041,"Nordhausen, Stadt",3.43,8.41
16062049,Sollstedt,2.37,14.05
16062054,Urbach,1.76,14.99
16062062,Hohenstein,6.54,17.1
16062063,Werther,6.4,15.5
16062064,"Heringen/Helme, Stadt",4.88,18.49
16062065,Harztor,3.21,14.36
16062066,"Bleicherode, Stadt",3.82,9.77
16063003,"Bad Salzungen, Stadt",3.8,11.36
16063004,Barchfeld-Immelborn,2.01,12.13
16063006,Berka v. d. Hainich,9.43,10.79
16063008,Bischofroda,6.86,11.09
16063011,Buttlar,4.2,23.9
16063015,Dermbach,2.84,19.86
16063023,Empfertshausen,1.52,24.03
16063028,Frankenroda,12.09,22.28
16063032,"Geisa, Stadt",4.85,21.01
16063033,Gerstengrund,13.04,33.75
16063037,Hallungen,4.72,17.9
16063046,Krauthausen,5.96,8.07
16063049,Lauterbach,5.09,14.09
16063051,Leimbach,2.01,7.73
16063058,Nazza,7.24,16.49
16063062,Oechsen,1.39,24.28
16063066,"Ruhla, Stadt",2.78,19.45
16063068,Schleid,5.36,24.62
16063071,Seebach,1.52,14.8
16063076,"Treffurt, Stadt",2.73,19.38
16063078,Unterbreizbach,2.05,27.53
16063082,"Vacha, Stadt",2.88,24.56
16063084,Weilar,4.12,17.66
16063086,Wiesenthal,6.58,20.11
16063092,Wutha-Farnroda,2.84,12.76
16063097,Gerstungen,3.56,17.0
16063098,Hörselberg-Hainich,4.34,14.31
16063099,"Bad Liebenstein, Stadt",2.92,19.49
16063101,Krayenberggemeinde,3.87,16.22
16063103,"Werra-Suhl-Tal, Stadt",4.41,23.92
16063104,"Amt Creuzburg, Stadt",2.73,13.35
16063105,"Eisenach, Stadt",2.86,6.09
16064003,"Bad Langensalza, Stadt",3.43,6.68
16064004,"Bad Tennstedt, Stadt",1.48,19.51
16064005,Ballhausen,3.58,19.44
16064007,Blankenburg,5.29,15.84
16064009,Bruchstedt,6.3,17.39
16064014,Dünwald,2.06,-9999.0
16064019,Großvargula,5.74,13.84
16064021,Haussömmern,6.53,24.46
16064022,Herbsleben,1.47,18.16
16064027,Hornsömmern,6.4,26.77
16064032,Kammerforst,1.72,12.71
16064033,Kirchheilingen,1.04,11.69
16064037,Körner,2.33,17.47
16064038,Kutzleben,10.66,26.55
16064043,Marolterode,3.04,18.44
16064045,Mittelsömmern,8.56,26.82
16064046,"Mühlhausen/Thüringen, Stadt",3.18,6.9
16064053,Oppershausen,0.84,8.96
16064055,Rodeberg,2.75,15.64
16064058,Schönstedt,2.18,10.52
16064061,Sundhausen,5.17,11.2
16064062,Tottleben,6.46,16.84
16064064,Urleben,7.64,14.34
16064071,Unstruttal,5.34,15.2
16064072,Menteroda,2.99,-9999.0
16064073,Anrode,4.46,-9999.0
16064074,Südeichsfeld,2.14,21.86
16064075,Vogtei,2.11,7.81
16064076,Unstrut-Hainich,1.92,13.72
